quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-F052E5EAD7B7,14_notifications.csv,NOTIF-00035,Notification references quarantined order_id 'LO-PS25-5757',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760926,"{""notification_id"": ""NOTIF-00035"", ""order_id"": ""LO-PS25-5757"", ""omc_id"": ""totalenergies"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 28m turnaround delay."", ""previous_timing"": ""+43m projected delay"", ""new_timing"": ""+15m adjusted window"", ""timestamp"": ""2026-07-02 07:00:40"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-02 07:02:40""}"
Q-66AB58B8AE82,14_notifications.csv,NOTIF-00036,Notification references quarantined order_id 'LO-PS25-8998',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761047,"{""notification_id"": ""NOTIF-00036"", ""order_id"": ""LO-PS25-8998"", ""omc_id"": ""rubis"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 10m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-02 19:00:44"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-02 19:02:44""}"
Q-93A47B3ED37C,14_notifications.csv,NOTIF-00037,Notification references quarantined order_id 'LO-PS10-8611',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761308,"{""notification_id"": ""NOTIF-00037"", ""order_id"": ""LO-PS10-8611"", ""omc_id"": ""lakeoil"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 9m turnaround delay."", ""previous_timing"": ""+13m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-03 01:00:43"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-03 01:02:43""}"
Q-8DFDE9C467F6,14_notifications.csv,NOTIF-00038,Notification references quarantined order_id 'LO-PS10-1299',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761458,"{""notification_id"": ""NOTIF-00038"", ""order_id"": ""LO-PS10-1299"", ""omc_id"": ""lakeoil"", ""depot_id"": ""nairobi"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 10m turnaround delay."", ""previous_timing"": ""+17m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-03 06:00:35"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-03 06:02:35""}"
Q-018ED7C3BC99,14_notifications.csv,NOTIF-00039,Notification references quarantined order_id 'LO-PS10-1425',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761591,"{""notification_id"": ""NOTIF-00039"", ""order_id"": ""LO-PS10-1425"", ""omc_id"": ""ola"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 7m turnaround delay."", ""previous_timing"": ""+10m projected delay"", ""new_timing"": ""+3m adjusted window"", ""timestamp"": ""2026-07-03 14:00:48"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-03 14:02:48""}"
Q-645E7031FC8D,14_notifications.csv,NOTIF-00040,Notification references quarantined order_id 'LO-PS10-1734',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761720,"{""notification_id"": ""NOTIF-00040"", ""order_id"": ""LO-PS10-1734"", ""omc_id"": ""ola"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 12m turnaround delay."", ""previous_timing"": ""+20m projected delay"", ""new_timing"": ""+8m adjusted window"", ""timestamp"": ""2026-07-04 03:00:24"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-04 03:02:24""}"
Q-A74365C206B3,14_notifications.csv,NOTIF-00041,Notification references quarantined order_id 'LO-PS25-8716',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.761865,"{""notification_id"": ""NOTIF-00041"", ""order_id"": ""LO-PS25-8716"", ""omc_id"": ""vivo"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 22m turnaround delay."", ""previous_timing"": ""+33m projected delay"", ""new_timing"": ""+11m adjusted window"", ""timestamp"": ""2026-07-04 10:00:43"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-04 10:02:43""}"
Q-4CA0C0403AE4,14_notifications.csv,NOTIF-00042,Notification references quarantined order_id 'LO-PS27-5727',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762013,"{""notification_id"": ""NOTIF-00042"", ""order_id"": ""LO-PS27-5727"", ""omc_id"": ""vivo"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 27m turnaround delay."", ""previous_timing"": ""+35m projected delay"", ""new_timing"": ""+8m adjusted window"", ""timestamp"": ""2026-07-04 14:00:25"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-04 14:02:25""}"
Q-D770ADE1B585,14_notifications.csv,NOTIF-00043,Notification references quarantined order_id 'LO-KOTPS1-9544',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762140,"{""notification_id"": ""NOTIF-00043"", ""order_id"": ""LO-KOTPS1-9544"", ""omc_id"": ""ola"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 22m turnaround delay."", ""previous_timing"": ""+30m projected delay"", ""new_timing"": ""+8m adjusted window"", ""timestamp"": ""2026-07-04 21:00:40"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-04 21:02:40""}"
Q-EFAAD5CAF0A2,14_notifications.csv,NOTIF-00044,Notification references quarantined order_id 'LO-KOTPS1-9029',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762268,"{""notification_id"": ""NOTIF-00044"", ""order_id"": ""LO-KOTPS1-9029"", ""omc_id"": ""lakeoil"", ""depot_id"": ""mombasa"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+18m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-05 18:00:32"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-05 18:02:32""}"
Q-61D3F0314436,14_notifications.csv,NOTIF-00045,Notification references quarantined order_id 'LO-PS25-7252',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762395,"{""notification_id"": ""NOTIF-00045"", ""order_id"": ""LO-PS25-7252"", ""omc_id"": ""ola"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 7m turnaround delay."", ""previous_timing"": ""+13m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-05 23:00:41"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-05 23:02:41""}"
Q-330AF1FC1927,14_notifications.csv,NOTIF-00046,Notification references quarantined order_id 'LO-PS25-4732',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762522,"{""notification_id"": ""NOTIF-00046"", ""order_id"": ""LO-PS25-4732"", ""omc_id"": ""rubis"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+18m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-06 02:00:38"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-06 02:02:38""}"
Q-21A75B1944F9,14_notifications.csv,NOTIF-00047,Notification references quarantined order_id 'LO-PS25-2707',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762650,"{""notification_id"": ""NOTIF-00047"", ""order_id"": ""LO-PS25-2707"", ""omc_id"": ""rubis"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 8m turnaround delay."", ""previous_timing"": ""+12m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-06 11:00:44"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-06 11:02:44""}"
Q-5FD965A15C69,14_notifications.csv,NOTIF-00048,Notification references quarantined order_id 'LO-PS25-7719',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.762868,"{""notification_id"": ""NOTIF-00048"", ""order_id"": ""LO-PS25-7719"", ""omc_id"": ""petrocity"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 16m turnaround delay."", ""previous_timing"": ""+20m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-07 02:00:44"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-07 02:02:44""}"
Q-5C731662B01B,14_notifications.csv,NOTIF-00049,Notification references quarantined order_id 'LO-PS27-2396',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763003,"{""notification_id"": ""NOTIF-00049"", ""order_id"": ""LO-PS27-2396"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 17m turnaround delay."", ""previous_timing"": ""+27m projected delay"", ""new_timing"": ""+10m adjusted window"", ""timestamp"": ""2026-07-07 04:00:18"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-07 04:02:18""}"
Q-BD8A30B8D5AF,14_notifications.csv,NOTIF-00050,Notification references quarantined order_id 'LO-KOTPS1-4708',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763128,"{""notification_id"": ""NOTIF-00050"", ""order_id"": ""LO-KOTPS1-4708"", ""omc_id"": ""totalenergies"", ""depot_id"": ""mombasa"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+15m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-08 12:00:28"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-08 12:02:28""}"
Q-E197AA383DBB,14_notifications.csv,NOTIF-00051,Notification references quarantined order_id 'LO-KOTPS1-3452',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763252,"{""notification_id"": ""NOTIF-00051"", ""order_id"": ""LO-KOTPS1-3452"", ""omc_id"": ""rubis"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 9m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-09 01:00:45"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-09 01:02:45""}"
Q-41CDC16C55AF,14_notifications.csv,NOTIF-00052,Notification references quarantined order_id 'LO-PS28-8788',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763375,"{""notification_id"": ""NOTIF-00052"", ""order_id"": ""LO-PS28-8788"", ""omc_id"": ""totalenergies"", ""depot_id"": ""kisumu"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Kisumu Depot (PS28)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 7m turnaround delay."", ""previous_timing"": ""+11m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-09 19:00:18"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-09 19:02:18""}"
Q-5DFCD856EC32,14_notifications.csv,NOTIF-00053,Notification references quarantined order_id 'LO-PS28-8539',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763502,"{""notification_id"": ""NOTIF-00053"", ""order_id"": ""LO-PS28-8539"", ""omc_id"": ""ola"", ""depot_id"": ""kisumu"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Kisumu Depot (PS28)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+5m adjusted window"", ""timestamp"": ""2026-07-10 01:00:31"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-10 01:02:31""}"
Q-1D2EBEBDECEA,14_notifications.csv,NOTIF-00054,Notification references quarantined order_id 'LO-PS28-8522',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763630,"{""notification_id"": ""NOTIF-00054"", ""order_id"": ""LO-PS28-8522"", ""omc_id"": ""petrocity"", ""depot_id"": ""kisumu"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Kisumu Depot (PS28)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+18m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-10 04:00:44"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-10 04:02:44""}"
Q-F7253462458C,14_notifications.csv,NOTIF-00055,Notification references quarantined order_id 'LO-PS10-9842',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763790,"{""notification_id"": ""NOTIF-00055"", ""order_id"": ""LO-PS10-9842"", ""omc_id"": ""ola"", ""depot_id"": ""nairobi"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 28m turnaround delay."", ""previous_timing"": ""+36m projected delay"", ""new_timing"": ""+8m adjusted window"", ""timestamp"": ""2026-07-10 21:00:33"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-10 21:02:33""}"
Q-38A92C17CE90,14_notifications.csv,NOTIF-00056,Notification references quarantined order_id 'LO-PS27-9472',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.763919,"{""notification_id"": ""NOTIF-00056"", ""order_id"": ""LO-PS27-9472"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 12m turnaround delay."", ""previous_timing"": ""+18m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-11 09:00:46"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-11 09:02:46""}"
Q-2ACB885CF531,14_notifications.csv,NOTIF-00057,Notification references quarantined order_id 'LO-PS10-6055',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764043,"{""notification_id"": ""NOTIF-00057"", ""order_id"": ""LO-PS10-6055"", ""omc_id"": ""petrocity"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 10m turnaround delay."", ""previous_timing"": ""+15m projected delay"", ""new_timing"": ""+5m adjusted window"", ""timestamp"": ""2026-07-11 11:00:47"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-11 11:02:47""}"
Q-33856126AF76,14_notifications.csv,NOTIF-00058,Notification references quarantined order_id 'LO-KOTPS1-1049',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764166,"{""notification_id"": ""NOTIF-00058"", ""order_id"": ""LO-KOTPS1-1049"", ""omc_id"": ""vivo"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 12m turnaround delay."", ""previous_timing"": ""+19m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-11 21:00:31"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-11 21:02:31""}"
Q-AED7AC53BAD9,14_notifications.csv,NOTIF-00059,Notification references quarantined order_id 'LO-PS25-8762',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764289,"{""notification_id"": ""NOTIF-00059"", ""order_id"": ""LO-PS25-8762"", ""omc_id"": ""hass"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 24m turnaround delay."", ""previous_timing"": ""+31m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-12 01:00:23"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-12 01:02:23""}"
Q-B035595B0EAD,14_notifications.csv,NOTIF-00060,Notification references quarantined order_id 'LO-PS27-4040',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764411,"{""notification_id"": ""NOTIF-00060"", ""order_id"": ""LO-PS27-4040"", ""omc_id"": ""lakeoil"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 20m turnaround delay."", ""previous_timing"": ""+30m projected delay"", ""new_timing"": ""+10m adjusted window"", ""timestamp"": ""2026-07-12 09:00:25"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-12 09:02:25""}"
Q-65D5C4172984,14_notifications.csv,NOTIF-00061,Notification references quarantined order_id 'LO-KOTPS1-4458',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764534,"{""notification_id"": ""NOTIF-00061"", ""order_id"": ""LO-KOTPS1-4458"", ""omc_id"": ""lakeoil"", ""depot_id"": ""mombasa"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 10m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-12 21:00:45"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-12 21:02:45""}"
Q-2C174D85E679,14_notifications.csv,NOTIF-00062,Notification references quarantined order_id 'LO-PS27-6642',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764657,"{""notification_id"": ""NOTIF-00062"", ""order_id"": ""LO-PS27-6642"", ""omc_id"": ""ola"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 14m turnaround delay."", ""previous_timing"": ""+20m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-13 09:00:23"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-13 09:02:23""}"
Q-0F0F65148E89,14_notifications.csv,NOTIF-00063,Notification references quarantined order_id 'LO-KOTPS1-7408',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764788,"{""notification_id"": ""NOTIF-00063"", ""order_id"": ""LO-KOTPS1-7408"", ""omc_id"": ""ola"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 8m turnaround delay."", ""previous_timing"": ""+12m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-07-15 12:00:34"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-15 12:02:34""}"
Q-77C2F3186EFD,14_notifications.csv,NOTIF-00064,Notification references quarantined order_id 'LO-PS27-1248',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.764912,"{""notification_id"": ""NOTIF-00064"", ""order_id"": ""LO-PS27-1248"", ""omc_id"": ""lakeoil"", ""depot_id"": ""eldoret"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 7m turnaround delay."", ""previous_timing"": ""+13m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-07-15 19:00:38"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-15 19:02:38""}"
Q-745DF61729D5,14_notifications.csv,NOTIF-00065,Notification references quarantined order_id 'LO-PS25-9531',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.765033,"{""notification_id"": ""NOTIF-00065"", ""order_id"": ""LO-PS25-9531"", ""omc_id"": ""vivo"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 8m turnaround delay."", ""previous_timing"": ""+15m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-07-17 00:00:38"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-17 00:02:38""}"
Q-9552C52FD242,14_notifications.csv,NOTIF-00066,Notification references quarantined order_id 'LO-PS27-3373',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.765155,"{""notification_id"": ""NOTIF-00066"", ""order_id"": ""LO-PS27-3373"", ""omc_id"": ""petrocity"", ""depot_id"": ""eldoret"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 11m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+5m adjusted window"", ""timestamp"": ""2026-07-17 08:00:27"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-17 08:02:27""}"
Q-9893AF4FE8B0,14_notifications.csv,NOTIF-00067,Notification references quarantined order_id 'LO-KOTPS1-7926',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.765278,"{""notification_id"": ""NOTIF-00067"", ""order_id"": ""LO-KOTPS1-7926"", ""omc_id"": ""hass"", ""depot_id"": ""mombasa"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 15m turnaround delay."", ""previous_timing"": ""+26m projected delay"", ""new_timing"": ""+11m adjusted window"", ""timestamp"": ""2026-07-18 01:00:41"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-18 01:02:41""}"
