quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-F85EB36597ED,09_loading_events.csv,LDG-005851,Loading event references quarantined or non-existent order_id 'LO-PS10-03382',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.835894,"{""loading_event_id"": ""LDG-005851"", ""order_id"": ""LO-PS10-03382"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P06"", ""loading_start"": ""2026-08-04 12:17:39"", ""loading_end"": ""2026-08-04 12:46:35"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 28.93, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-B26FF58EC0B3,09_loading_events.csv,LDG-005959,Negative meter loading duration (-15.0 mins),RULE_NEGATIVE_DURATION,2026-09-15T14:23:59.844886,"{""loading_event_id"": ""LDG-005959"", ""order_id"": ""LO-PS25-01919"", ""depot_id"": ""nakuru"", ""loading_position_id"": ""NKR-P02"", ""loading_start"": ""2026-08-05 14:52:59"", ""loading_end"": ""2026-08-05 15:28:47"", ""planned_quantity_litres"": 38000, ""actual_quantity_litres"": 38000, ""loading_duration_minutes"": -15.0, ""avg_flow_rate_lpm"": 1553, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-3039BBDE336A,09_loading_events.csv,LDG-005994,Loading event references quarantined or non-existent order_id 'LO-PS25-01923',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.847742,"{""loading_event_id"": ""LDG-005994"", ""order_id"": ""LO-PS25-01923"", ""depot_id"": ""nakuru"", ""loading_position_id"": ""NKR-P02"", ""loading_start"": ""2026-08-05 09:04:08"", ""loading_end"": ""2026-08-05 09:35:20"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 31.19, ""avg_flow_rate_lpm"": 1523, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-95EB2FE78C88,09_loading_events.csv,LDG-006427,Loading event references quarantined or non-existent order_id 'LO-PS10-03619',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.884324,"{""loading_event_id"": ""LDG-006427"", ""order_id"": ""LO-PS10-03619"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P02"", ""loading_start"": ""2026-08-10 12:45:04"", ""loading_end"": ""2026-08-10 13:08:05"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 23.01, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-351B06B7C67A,09_loading_events.csv,LDG-006435,Loading event references quarantined or non-existent order_id 'LO-PS27-01773',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.885040,"{""loading_event_id"": ""LDG-006435"", ""order_id"": ""LO-PS27-01773"", ""depot_id"": ""eldoret"", ""loading_position_id"": ""ELD-P01"", ""loading_start"": ""2026-08-10 11:22:44"", ""loading_end"": ""2026-08-10 11:46:56"", ""planned_quantity_litres"": 28000, ""actual_quantity_litres"": 28000, ""loading_duration_minutes"": 24.2, ""avg_flow_rate_lpm"": 1545, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-3BD183D85C1A,09_loading_events.csv,LDG-006444,Loading event references quarantined or non-existent order_id 'LO-PS10-03626',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.885801,"{""loading_event_id"": ""LDG-006444"", ""order_id"": ""LO-PS10-03626"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P03"", ""loading_start"": ""2026-08-10 12:21:31"", ""loading_end"": ""2026-08-10 12:58:17"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 36.78, ""avg_flow_rate_lpm"": 1531, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-ED084544F7BE,09_loading_events.csv,LDG-006472,Loading event references quarantined or non-existent order_id 'LO-KOTPS1-02876',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.888246,"{""loading_event_id"": ""LDG-006472"", ""order_id"": ""LO-KOTPS1-02876"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P03"", ""loading_start"": ""2026-08-10 17:20:00"", ""loading_end"": ""2026-08-10 17:53:32"", ""planned_quantity_litres"": 38000, ""actual_quantity_litres"": 38000, ""loading_duration_minutes"": 33.54, ""avg_flow_rate_lpm"": 1573, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-FF6BBEBDD033,09_loading_events.csv,LDG-006633,Loading event references quarantined or non-existent order_id 'LO-KOTPS1-02917',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.902089,"{""loading_event_id"": ""LDG-006633"", ""order_id"": ""LO-KOTPS1-02917"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P06"", ""loading_start"": ""2026-08-11 13:51:38"", ""loading_end"": ""2026-08-11 14:16:13"", ""planned_quantity_litres"": 28000, ""actual_quantity_litres"": 28000, ""loading_duration_minutes"": 24.59, ""avg_flow_rate_lpm"": 1594, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-F93872386090,09_loading_events.csv,LDG-006678,Negative meter loading duration (-15.0 mins),RULE_NEGATIVE_DURATION,2026-09-15T14:23:59.906285,"{""loading_event_id"": ""LDG-006678"", ""order_id"": ""LO-PS10-03713"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P02"", ""loading_start"": ""2026-08-12 10:01:02"", ""loading_end"": ""2026-08-12 10:28:45"", ""planned_quantity_litres"": 36000, ""actual_quantity_litres"": 36000, ""loading_duration_minutes"": -15.0, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-126D5F7E3AB4,09_loading_events.csv,LDG-006725,Loading event references quarantined or non-existent order_id 'LO-PS10-03732',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.911030,"{""loading_event_id"": ""LDG-006725"", ""order_id"": ""LO-PS10-03732"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P06"", ""loading_start"": ""2026-08-12 13:35:35"", ""loading_end"": ""2026-08-12 14:02:37"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 27.04, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-D5015730BA2F,09_loading_events.csv,LDG-007223,Negative meter loading duration (-15.0 mins),RULE_NEGATIVE_DURATION,2026-09-15T14:23:59.967879,"{""loading_event_id"": ""LDG-007223"", ""order_id"": ""LO-KOTPS1-03086"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P02"", ""loading_start"": ""2026-08-17 10:47:40"", ""loading_end"": ""2026-08-17 11:16:53"", ""planned_quantity_litres"": 36000, ""actual_quantity_litres"": 36000, ""loading_duration_minutes"": -15.0, ""avg_flow_rate_lpm"": 1664, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-6CBD834DD303,09_loading_events.csv,LDG-007453,Loading event references quarantined or non-existent order_id 'LO-PS28-01639',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.987717,"{""loading_event_id"": ""LDG-007453"", ""order_id"": ""LO-PS28-01639"", ""depot_id"": ""kisumu"", ""loading_position_id"": ""KSM-P01"", ""loading_start"": ""2026-08-19 08:46:12"", ""loading_end"": ""2026-08-19 09:12:02"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 25.82, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-35A8502DE67B,09_loading_events.csv,LDG-007501,Loading event references quarantined or non-existent order_id 'LO-PS10-04050',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.991847,"{""loading_event_id"": ""LDG-007501"", ""order_id"": ""LO-PS10-04050"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P03"", ""loading_start"": ""2026-08-20 09:40:01"", ""loading_end"": ""2026-08-20 10:04:44"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 24.72, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-D820A6C11F90,09_loading_events.csv,LDG-007519,Loading event references quarantined or non-existent order_id 'LO-KOTPS1-03169',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:59.993316,"{""loading_event_id"": ""LDG-007519"", ""order_id"": ""LO-KOTPS1-03169"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P05"", ""loading_start"": ""2026-08-20 13:10:27"", ""loading_end"": ""2026-08-20 13:41:43"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 31.27, ""avg_flow_rate_lpm"": 1542, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-F68C89D39BE6,09_loading_events.csv,LDG-007669,Loading event references quarantined or non-existent order_id 'LO-PS10-04124',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.007797,"{""loading_event_id"": ""LDG-007669"", ""order_id"": ""LO-PS10-04124"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P07"", ""loading_start"": ""2026-08-21 14:19:02"", ""loading_end"": ""2026-08-21 14:50:48"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 31.75, ""avg_flow_rate_lpm"": 1665, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-4F33F05B5855,09_loading_events.csv,LDG-007899,Loading event references quarantined or non-existent order_id 'LO-PS10-04209',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.030559,"{""loading_event_id"": ""LDG-007899"", ""order_id"": ""LO-PS10-04209"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P05"", ""loading_start"": ""2026-08-24 14:47:54"", ""loading_end"": ""2026-08-24 15:21:03"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 33.15, ""avg_flow_rate_lpm"": 1623, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-0AC75D4C4CA4,09_loading_events.csv,LDG-008011,Loading event references quarantined or non-existent order_id 'LO-PS10-04256',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.040605,"{""loading_event_id"": ""LDG-008011"", ""order_id"": ""LO-PS10-04256"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P06"", ""loading_start"": ""2026-08-24 13:12:50"", ""loading_end"": ""2026-08-24 13:41:53"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 29.06, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-0F34FDA3D575,09_loading_events.csv,LDG-008746,Loading event references quarantined or non-existent order_id 'LO-KOTPS1-03513',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.102640,"{""loading_event_id"": ""LDG-008746"", ""order_id"": ""LO-KOTPS1-03513"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P03"", ""loading_start"": ""2026-08-31 12:44:32"", ""loading_end"": ""2026-08-31 13:13:55"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 29.39, ""avg_flow_rate_lpm"": 1618, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-FAA1DB5B97FD,09_loading_events.csv,LDG-008808,Loading event references quarantined or non-existent order_id 'LO-PS10-04570',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.108186,"{""loading_event_id"": ""LDG-008808"", ""order_id"": ""LO-PS10-04570"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P03"", ""loading_start"": ""2026-09-01 13:37:15"", ""loading_end"": ""2026-09-01 13:58:58"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 21.73, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-16AE7AA8946F,09_loading_events.csv,LDG-009158,Loading event references quarantined or non-existent order_id 'LO-PS27-02120',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.138946,"{""loading_event_id"": ""LDG-009158"", ""order_id"": ""LO-PS27-02120"", ""depot_id"": ""eldoret"", ""loading_position_id"": ""ELD-P02"", ""loading_start"": ""2026-09-03 09:21:38"", ""loading_end"": ""2026-09-03 09:49:06"", ""planned_quantity_litres"": 32000, ""actual_quantity_litres"": 32000, ""loading_duration_minutes"": 27.46, ""avg_flow_rate_lpm"": 1628, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-62EE3A390A43,09_loading_events.csv,LDG-009443,Loading event references quarantined or non-existent order_id 'LO-PS10-04830',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.163379,"{""loading_event_id"": ""LDG-009443"", ""order_id"": ""LO-PS10-04830"", ""depot_id"": ""nairobi"", ""loading_position_id"": ""NBO-P03"", ""loading_start"": ""2026-09-07 12:54:11"", ""loading_end"": ""2026-09-07 13:27:46"", ""planned_quantity_litres"": 40000, ""actual_quantity_litres"": 40000, ""loading_duration_minutes"": 33.58, ""avg_flow_rate_lpm"": 1636, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-76CD37E6F47D,09_loading_events.csv,LDG-010042,Loading event references quarantined or non-existent order_id 'LO-KOTPS1-03885',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.216295,"{""loading_event_id"": ""LDG-010042"", ""order_id"": ""LO-KOTPS1-03885"", ""depot_id"": ""mombasa"", ""loading_position_id"": ""MBA-P09"", ""loading_start"": ""2026-09-11 11:29:16"", ""loading_end"": ""2026-09-11 11:56:50"", ""planned_quantity_litres"": 28000, ""actual_quantity_litres"": 28000, ""loading_duration_minutes"": 27.56, ""avg_flow_rate_lpm"": 1481, ""dual_arm_used"": false, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
Q-C913FDF46052,09_loading_events.csv,LDG-010352,Loading event references quarantined or non-existent order_id 'LO-PS27-02254',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:00.243568,"{""loading_event_id"": ""LDG-010352"", ""order_id"": ""LO-PS27-02254"", ""depot_id"": ""eldoret"", ""loading_position_id"": ""ELD-P01"", ""loading_start"": ""2026-09-15 19:34:20"", ""loading_end"": ""2026-09-15 19:56:01"", ""planned_quantity_litres"": 34000, ""actual_quantity_litres"": 34000, ""loading_duration_minutes"": 21.68, ""avg_flow_rate_lpm"": 2227, ""dual_arm_used"": true, ""loading_status"": ""COMPLETED"", ""exception_reason"": NaN}"
