quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-71CD1B8D08D5,08_staging_events.csv,STG-007453,Staging event references quarantined or non-existent order_id 'LO-PS28-01639',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.637349,"{""staging_id"": ""STG-007453"", ""order_id"": ""LO-PS28-01639"", ""depot_id"": ""kisumu"", ""staging_area_id"": ""Staging Bay B3"", ""queue_entry_time"": ""2026-08-19 08:31:31"", ""queue_exit_time"": ""2026-08-19 08:43:12"", ""wait_duration_minutes"": 11.69, ""queue_reason"": ""NOMINAL_FLOW"", ""initial_predicted_wait_min"": 12.0}"
Q-3FD90FF8E89B,08_staging_events.csv,STG-007501,Staging event references quarantined or non-existent order_id 'LO-PS10-04050',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.641197,"{""staging_id"": ""STG-007501"", ""order_id"": ""LO-PS10-04050"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay A2"", ""queue_entry_time"": ""2026-08-20 09:32:00"", ""queue_exit_time"": ""2026-08-20 09:38:01"", ""wait_duration_minutes"": 6.01, ""queue_reason"": ""LOADING_CAPACITY_PRESSURE"", ""initial_predicted_wait_min"": 6.7}"
Q-695CE0F64614,08_staging_events.csv,STG-007519,Staging event references quarantined or non-existent order_id 'LO-KOTPS1-03169',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.642641,"{""staging_id"": ""STG-007519"", ""order_id"": ""LO-KOTPS1-03169"", ""depot_id"": ""mombasa"", ""staging_area_id"": ""Staging Bay C1"", ""queue_entry_time"": ""2026-08-20 12:41:48"", ""queue_exit_time"": ""2026-08-20 13:07:27"", ""wait_duration_minutes"": 25.64, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 24.8}"
Q-0B0B435607FA,08_staging_events.csv,STG-007669,Staging event references quarantined or non-existent order_id 'LO-PS10-04124',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.654403,"{""staging_id"": ""STG-007669"", ""order_id"": ""LO-PS10-04124"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay C5"", ""queue_entry_time"": ""2026-08-21 13:58:23"", ""queue_exit_time"": ""2026-08-21 14:16:02"", ""wait_duration_minutes"": 17.66, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 19.7}"
Q-38C85F22AAB6,08_staging_events.csv,STG-007899,Staging event references quarantined or non-existent order_id 'LO-PS10-04209',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.673059,"{""staging_id"": ""STG-007899"", ""order_id"": ""LO-PS10-04209"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay B2"", ""queue_entry_time"": ""2026-08-24 14:26:10"", ""queue_exit_time"": ""2026-08-24 14:46:54"", ""wait_duration_minutes"": 20.74, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 21.6}"
Q-E8A92714B0C0,08_staging_events.csv,STG-008011,Staging event references quarantined or non-existent order_id 'LO-PS10-04256',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.681861,"{""staging_id"": ""STG-008011"", ""order_id"": ""LO-PS10-04256"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay C3"", ""queue_entry_time"": ""2026-08-24 12:44:48"", ""queue_exit_time"": ""2026-08-24 13:11:50"", ""wait_duration_minutes"": 27.03, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 26.2}"
Q-28C0A67E6C82,08_staging_events.csv,STG-008746,Staging event references quarantined or non-existent order_id 'LO-KOTPS1-03513',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.740953,"{""staging_id"": ""STG-008746"", ""order_id"": ""LO-KOTPS1-03513"", ""depot_id"": ""mombasa"", ""staging_area_id"": ""Staging Bay C1"", ""queue_entry_time"": ""2026-08-31 12:00:50"", ""queue_exit_time"": ""2026-08-31 12:43:32"", ""wait_duration_minutes"": 42.69, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 41.4}"
Q-E20F08D9A94A,08_staging_events.csv,STG-008808,Staging event references quarantined or non-existent order_id 'LO-PS10-04570',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.745737,"{""staging_id"": ""STG-008808"", ""order_id"": ""LO-PS10-04570"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay A1"", ""queue_entry_time"": ""2026-09-01 13:09:37"", ""queue_exit_time"": ""2026-09-01 13:36:15"", ""wait_duration_minutes"": 26.64, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 25.1}"
Q-BB3A72A35A41,08_staging_events.csv,STG-008870,Negative staging wait duration (-8.5 mins),RULE_NEGATIVE_DURATION,2026-09-15T14:23:58.750600,"{""staging_id"": ""STG-008870"", ""order_id"": ""LO-PS28-01760"", ""depot_id"": ""kisumu"", ""staging_area_id"": ""Staging Bay B3"", ""queue_entry_time"": ""2026-09-01 11:16:00"", ""queue_exit_time"": ""2026-09-01 11:51:47"", ""wait_duration_minutes"": -8.5, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 32.6}"
Q-4C4B5E347BE0,08_staging_events.csv,STG-009158,Staging event references quarantined or non-existent order_id 'LO-PS27-02120',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.773782,"{""staging_id"": ""STG-009158"", ""order_id"": ""LO-PS27-02120"", ""depot_id"": ""eldoret"", ""staging_area_id"": ""Staging Bay B4"", ""queue_entry_time"": ""2026-09-03 09:09:21"", ""queue_exit_time"": ""2026-09-03 09:18:38"", ""wait_duration_minutes"": 9.29, ""queue_reason"": ""NOMINAL_FLOW"", ""initial_predicted_wait_min"": 8.1}"
Q-2AF45B01411B,08_staging_events.csv,STG-009320,Negative staging wait duration (-8.5 mins),RULE_NEGATIVE_DURATION,2026-09-15T14:23:58.786760,"{""staging_id"": ""STG-009320"", ""order_id"": ""LO-PS27-02132"", ""depot_id"": ""eldoret"", ""staging_area_id"": ""Staging Bay B4"", ""queue_entry_time"": ""2026-09-05 18:34:50"", ""queue_exit_time"": ""2026-09-05 19:01:27"", ""wait_duration_minutes"": -8.5, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 26.1}"
Q-7BE6E01123C0,08_staging_events.csv,STG-009443,Staging event references quarantined or non-existent order_id 'LO-PS10-04830',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.796795,"{""staging_id"": ""STG-009443"", ""order_id"": ""LO-PS10-04830"", ""depot_id"": ""nairobi"", ""staging_area_id"": ""Staging Bay C4"", ""queue_entry_time"": ""2026-09-07 12:17:15"", ""queue_exit_time"": ""2026-09-07 12:52:11"", ""wait_duration_minutes"": 34.93, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 35.0}"
Q-A842A970547C,08_staging_events.csv,STG-010042,Staging event references quarantined or non-existent order_id 'LO-KOTPS1-03885',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.863329,"{""staging_id"": ""STG-010042"", ""order_id"": ""LO-KOTPS1-03885"", ""depot_id"": ""mombasa"", ""staging_area_id"": ""Staging Bay C1"", ""queue_entry_time"": ""2026-09-11 10:54:13"", ""queue_exit_time"": ""2026-09-11 11:27:16"", ""wait_duration_minutes"": 33.05, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 33.2}"
Q-BD8A9E69577E,08_staging_events.csv,STG-010352,Staging event references quarantined or non-existent order_id 'LO-PS27-02254',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:58.888221,"{""staging_id"": ""STG-010352"", ""order_id"": ""LO-PS27-02254"", ""depot_id"": ""eldoret"", ""staging_area_id"": ""Staging Bay A1"", ""queue_entry_time"": ""2026-09-15 18:52:08"", ""queue_exit_time"": ""2026-09-15 19:33:20"", ""wait_duration_minutes"": 41.2, ""queue_reason"": ""ARRIVAL_CLUSTERING"", ""initial_predicted_wait_min"": 37.5}"
