quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-CC7166D138BA,05_loading_orders.csv,LO-KOTPS1-02917,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.735418,"{""order_id"": ""LO-KOTPS1-02917"", ""omc_id"": ""ola"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0250"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-11 11:51:45"", ""expected_arrival_time"": ""2026-08-11 13:05:45"", ""scheduled_window_start"": ""2026-08-11 12:50:45"", ""scheduled_window_end"": ""2026-08-11 13:50:45"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-77DE66F15619,05_loading_orders.csv,LO-PS10-03732,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.745973,"{""order_id"": ""LO-PS10-03732"", ""omc_id"": ""vivo"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0474"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-08-12 11:27:10"", ""expected_arrival_time"": ""2026-08-12 12:33:10"", ""scheduled_window_start"": ""2026-08-12 12:18:10"", ""scheduled_window_end"": ""2026-08-12 13:18:10"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-B951681F4538,05_loading_orders.csv,LO-PS28-01639,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.825969,"{""order_id"": ""LO-PS28-01639"", ""omc_id"": ""rubis"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0077"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-19 06:01:25"", ""expected_arrival_time"": ""2026-08-19 08:06:25"", ""scheduled_window_start"": ""2026-08-19 07:51:25"", ""scheduled_window_end"": ""2026-08-19 08:51:25"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-0875A59D0C9D,05_loading_orders.csv,LO-PS10-04050,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.831520,"{""order_id"": ""LO-PS10-04050"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""truck_id"": NaN, ""product_id"": ""AGO"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-08-20 07:33:42"", ""expected_arrival_time"": ""2026-08-20 08:55:42"", ""scheduled_window_start"": ""2026-08-20 08:40:42"", ""scheduled_window_end"": ""2026-08-20 09:40:42"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-215DE8D7E035,05_loading_orders.csv,LO-KOTPS1-03169,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.833416,"{""order_id"": ""LO-KOTPS1-03169"", ""omc_id"": ""lakeoil"", ""depot_id"": ""mombasa"", ""truck_id"": NaN, ""product_id"": ""AGO"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-08-20 10:19:43"", ""expected_arrival_time"": ""2026-08-20 12:15:43"", ""scheduled_window_start"": ""2026-08-20 12:00:43"", ""scheduled_window_end"": ""2026-08-20 13:00:43"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-99FF704ED38C,05_loading_orders.csv,LO-PS10-04124,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.849869,"{""order_id"": ""LO-PS10-04124"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0537"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-21 11:01:34"", ""expected_arrival_time"": ""2026-08-21 12:58:34"", ""scheduled_window_start"": ""2026-08-21 12:43:34"", ""scheduled_window_end"": ""2026-08-21 13:43:34"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-99B9671821D7,05_loading_orders.csv,LO-PS10-04209,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.874890,"{""order_id"": ""LO-PS10-04209"", ""omc_id"": ""ola"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0387"", ""product_id"": ""JET-A1"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-08-24 11:35:43"", ""expected_arrival_time"": ""2026-08-24 13:35:43"", ""scheduled_window_start"": ""2026-08-24 13:20:43"", ""scheduled_window_end"": ""2026-08-24 14:20:43"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-144C96F63AEE,05_loading_orders.csv,LO-PS10-04256,Unknown omc_id 'unknown_petroleum' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.886982,"{""order_id"": ""LO-PS10-04256"", ""omc_id"": ""unknown_petroleum"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0052"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 40000, ""order_registered_time"": ""2026-08-24 09:52:19"", ""expected_arrival_time"": ""2026-08-24 12:01:19"", ""scheduled_window_start"": ""2026-08-24 11:46:19"", ""scheduled_window_end"": ""2026-08-24 12:46:19"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-CD3A423829DC,05_loading_orders.csv,LO-KOTPS1-03513,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.968252,"{""order_id"": ""LO-KOTPS1-03513"", ""omc_id"": ""rubis"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0262"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-08-31 08:39:59"", ""expected_arrival_time"": ""2026-08-31 10:34:59"", ""scheduled_window_start"": ""2026-08-31 10:19:59"", ""scheduled_window_end"": ""2026-08-31 11:19:59"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-5462B129F2F2,05_loading_orders.csv,LO-PS10-04570,Unknown depot_id 'marsabit' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.974881,"{""order_id"": ""LO-PS10-04570"", ""omc_id"": ""totalenergies"", ""depot_id"": ""marsabit"", ""truck_id"": ""TRK-0323"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-09-01 10:51:48"", ""expected_arrival_time"": ""2026-09-01 12:18:48"", ""scheduled_window_start"": ""2026-09-01 12:03:48"", ""scheduled_window_end"": ""2026-09-01 13:03:48"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-ACC350AAD411,05_loading_orders.csv,LO-PS27-02120,Unknown omc_id 'unknown_petroleum' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:38.016712,"{""order_id"": ""LO-PS27-02120"", ""omc_id"": ""unknown_petroleum"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0339"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-09-03 07:18:39"", ""expected_arrival_time"": ""2026-09-03 08:54:39"", ""scheduled_window_start"": ""2026-09-03 08:39:39"", ""scheduled_window_end"": ""2026-09-03 09:39:39"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-F8DDD6F827A5,05_loading_orders.csv,LO-PS25-02423,Unknown omc_id 'unknown_petroleum' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:38.036047,"{""order_id"": ""LO-PS25-02423"", ""omc_id"": ""unknown_petroleum"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0623"", ""product_id"": ""DPK"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-09-05 17:53:04"", ""expected_arrival_time"": ""2026-09-05 19:13:04"", ""scheduled_window_start"": ""2026-09-05 18:58:04"", ""scheduled_window_end"": ""2026-09-05 19:58:04"", ""order_status"": ""CANCELLED"", ""cancellation_reason"": ""TRANSPORTER_TRUCK_SUBSTITUTION""}"
Q-7AA2F809D4F9,05_loading_orders.csv,LO-PS10-04830,Unknown omc_id 'unknown_petroleum' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:38.052328,"{""order_id"": ""LO-PS10-04830"", ""omc_id"": ""unknown_petroleum"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0684"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 40000, ""order_registered_time"": ""2026-09-07 09:48:37"", ""expected_arrival_time"": ""2026-09-07 12:09:37"", ""scheduled_window_start"": ""2026-09-07 11:54:37"", ""scheduled_window_end"": ""2026-09-07 12:54:37"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-DDA183F60894,05_loading_orders.csv,LO-KOTPS1-03885,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:38.118483,"{""order_id"": ""LO-KOTPS1-03885"", ""omc_id"": ""vivo"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0740"", ""product_id"": ""JET-A1"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-09-11 08:21:49"", ""expected_arrival_time"": ""2026-09-11 10:16:49"", ""scheduled_window_start"": ""2026-09-11 10:01:49"", ""scheduled_window_end"": ""2026-09-11 11:01:49"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-DAD83F81BADA,05_loading_orders.csv,LO-PS27-02254,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:38.305419,"{""order_id"": ""LO-PS27-02254"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0109"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-09-15 16:45:18"", ""expected_arrival_time"": ""2026-09-15 18:48:18"", ""scheduled_window_start"": ""2026-09-15 18:33:18"", ""scheduled_window_end"": ""2026-09-15 19:33:18"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
